des_time,des_pos,des_vel,des_tau,meas_time,meas_pos,meas_vel,meas_tau
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.200000000000005063e-01,5.423841622278755548e-01,-1.226485288636939508e+00,-1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.300000000000005151e-01,5.293444674911905734e-01,-1.380907424038520181e+00,-1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.400000000000005240e-01,5.147773650123862454e-01,-1.531924543419716178e+00,-1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.500000000000005329e-01,4.987181709682451114e-01,-1.679283752721710377e+00,-1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.600000000000005418e-01,4.812047206734639815e-01,-1.822734177105324704e+00,-1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.700000000000005507e-01,4.622773463888508738e-01,-1.962027384803981755e+00,-1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.800000000000005596e-01,4.419788501721357288e-01,-2.096917954695109554e+00,-1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.900000000000005684e-01,4.203544703407783301e-01,-2.227164185772275484e+00,-1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000005773e-01,3.974518401496502373e-01,-2.352528943620335600e+00,-1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.100000000000005862e-01,3.733209373511867657e-01,-2.472780635838639274e+00,-1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.200000000000005951e-01,3.480140234020574486e-01,-2.587694305178957599e+00,-1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.300000000000006040e-01,3.215855712084650375e-01,-2.697052826032804163e+00,-1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.400000000000006128e-01,2.940921804610161505e-01,-2.800648186894658220e+00,-1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.500000000000006217e-01,2.655924797980472873e-01,-2.898282838628629232e+00,-1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.600000000000006306e-01,2.361470152508001186e-01,-2.989771085866590905e+00,-1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.700000000000006395e-01,2.058181246614659565e-01,-3.074940496757251118e+00,-1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.800000000000006484e-01,1.746697980215039803e-01,-3.153633304656543679e+00,-1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.900000000000006573e-01,1.427675239475759139e-01,-3.225707774281000528e+00,-1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000666e+00,1.101781227899694404e-01,-3.291039504405925520e+00,-1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.010000000000000675e+00,7.696956714694458412e-02,-3.349522639430854820e+00,-1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.020000000000000684e+00,4.321079083105151819e-02,-3.401070963086565424e+00,-1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.030000000000000693e+00,8.971487592972574032e-03,-3.445618849227179314e+00,-1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.040000000000000702e+00,-2.567809885226317312e-02,-3.483122047017669587e+00,-1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.050000000000000711e+00,-6.066739173951812836e-02,-3.513558280844075732e+00,-1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.060000000000000719e+00,-9.592570317186019380e-02,-3.536927648867102203e+00,-1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.070000000000000728e+00,-1.313824589657883735e-01,-3.553252808211220248e+00,-1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.080000000000000737e+00,-1.669674242480345128e-01,-3.562578939211760165e+00,-1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.090000000000000746e+00,-2.026109275759743755e-01,-3.564973485796692376e+00,-1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.100000000000000755e+00,-2.382440813481093433e-01,-3.560525673812688030e+00,-1.000000000000000000e+00
